id_client,age,genre,situation_matrimoniale,nb_personnes_charge,secteur_activite,anciennete_activite_annees,revenu_mensuel_gnf,membre_tontine,possede_mobile_money,membre_association_marchands,nb_credits_anterieurs,a_deja_eu_retard,jours_retard_max_anterieur,garant_disponible,score_bureau_credit,montant_pret_demande_gnf,duree_pret_mois,ratio_pret_revenu,defaut_paiement
MAD-00775,38,Femme,Marié(e),1,Tissus_Pagnes,1.3,4642000,Oui,Oui,Non,0,0,0,Oui,662,1336000,3,0.29,0
MAD-00776,40,Femme,Marié(e),2,Cosmétiques,0.1,3921000,Oui,Non,Non,3,0,0,Oui,593,1592000,6,0.41,1
MAD-00777,25,Femme,Marié(e),0,Électronique_Téléphonie,0.1,8076000,Oui,Oui,Non,2,1,19,Non,717,2452000,9,0.3,0
MAD-00778,42,Homme,Marié(e),3,Tissus_Pagnes,1.9,4343000,Oui,Oui,Oui,0,0,0,Oui,646,3031000,12,0.7,0
MAD-00779,38,Femme,Célibataire,3,Vêtements,13.1,4128000,Oui,Oui,Non,1,1,52,Non,850,3772000,18,0.91,1
MAD-00780,23,Homme,Divorcé(e),7,Tissus_Pagnes,0.7,2520000,Oui,Non,Non,1,0,0,Oui,466,492000,6,0.2,0
MAD-00781,37,Femme,Célibataire,4,Vêtements,5.3,1831000,Non,Oui,Oui,1,0,0,Oui,445,1013000,12,0.55,1
MAD-00782,37,Femme,Célibataire,7,Tissus_Pagnes,1.1,2195000,Non,Oui,Non,2,1,19,Non,660,935000,6,0.43,1
MAD-00783,57,Femme,Marié(e),5,Tissus_Pagnes,7.8,2247000,Oui,Oui,Oui,1,0,0,Oui,617,1165000,12,0.52,0
MAD-00784,47,Femme,Marié(e),4,Électronique_Téléphonie,1.0,753000,Non,Oui,Non,3,0,0,Oui,671,1186000,24,1.58,0
MAD-00785,38,Femme,Célibataire,3,Vêtements,0.2,1704000,Oui,Oui,Non,1,0,0,Oui,521,300000,3,0.18,0
MAD-00786,40,Homme,Marié(e),2,Alimentation,2.1,7203000,Non,Oui,Non,3,1,46,Non,535,2168000,3,0.3,1
MAD-00787,38,Femme,Marié(e),2,Tissus_Pagnes,0.3,3632000,Oui,Non,Non,0,1,39,Oui,602,2116000,12,0.58,0
MAD-00788,35,Femme,Marié(e),5,Alimentation,2.2,2471000,Oui,Oui,Oui,1,0,0,Oui,571,3562000,18,1.44,0
MAD-00789,26,Femme,Veuf(ve),0,Vêtements,11.1,4016000,Non,Non,Non,2,1,57,Oui,535,3039000,12,0.76,0
MAD-00790,36,Femme,Célibataire,4,Vêtements,0.2,1016000,Oui,Non,Oui,2,0,0,Non,497,625000,9,0.62,1
MAD-00791,29,Femme,Marié(e),4,Tissus_Pagnes,10.3,3763000,Non,Oui,Non,1,0,0,Oui,635,1356000,12,0.36,0
MAD-00792,24,Femme,Célibataire,1,Vêtements,8.4,6224000,Non,Oui,Oui,1,1,18,Non,703,1468000,6,0.24,0
MAD-00793,43,Homme,Marié(e),3,Cosmétiques,15.3,3226000,Non,Oui,Non,5,0,0,Oui,488,3088000,24,0.96,0
MAD-00794,42,Femme,Marié(e),1,Électronique_Téléphonie,12.6,1494000,Oui,Oui,Non,2,0,0,Non,503,1586000,18,1.06,0
MAD-00795,18,Femme,Marié(e),4,Tissus_Pagnes,2.7,2437000,Oui,Oui,Oui,1,1,44,Non,661,4013000,18,1.65,0
MAD-00796,36,Homme,Marié(e),5,Vêtements,11.6,6326000,Oui,Oui,Oui,6,0,0,Non,501,7876000,18,1.25,1
MAD-00797,48,Homme,Célibataire,4,Alimentation,13.4,3812000,Oui,Oui,Oui,3,1,66,Oui,596,3278000,24,0.86,1
MAD-00798,49,Femme,Marié(e),4,Alimentation,7.6,1584000,Non,Oui,Oui,2,0,0,Oui,604,300000,3,0.19,0
MAD-00799,49,Femme,Célibataire,7,Cosmétiques,0.4,10889000,Oui,Oui,Oui,1,0,0,Oui,582,11038000,18,1.01,0
MAD-00800,38,Femme,Marié(e),1,Chaussures,3.3,1583000,Oui,Oui,Non,1,1,38,Oui,694,471000,6,0.3,1
MAD-00801,28,Femme,Célibataire,4,Alimentation,2.2,2654000,Oui,Oui,Non,1,0,0,Oui,703,923000,6,0.35,0
MAD-00802,26,Femme,Célibataire,0,Alimentation,14.1,2095000,Non,Oui,Non,0,0,0,Oui,625,973000,6,0.46,0
MAD-00803,41,Homme,Célibataire,2,Vêtements,0.0,1673000,Non,Oui,Oui,1,1,59,Oui,317,405000,6,0.24,1
MAD-00804,42,Femme,Célibataire,2,Vêtements,1.3,2346000,Oui,Oui,Oui,0,0,0,Oui,684,1049000,9,0.45,0
MAD-00805,52,Homme,Veuf(ve),3,Divers,10.8,4521000,Oui,Oui,Non,0,0,0,Oui,523,3373000,9,0.75,0
MAD-00806,50,Femme,Marié(e),4,Alimentation,5.4,6177000,Non,Oui,Non,0,0,0,Oui,580,1298000,3,0.21,0
MAD-00807,36,Homme,Célibataire,2,Alimentation,0.6,2410000,Oui,Oui,Non,0,0,0,Non,620,1306000,6,0.54,0
MAD-00808,24,Homme,Célibataire,4,Vêtements,6.0,1877000,Non,Oui,Non,2,0,0,Oui,770,1061000,6,0.57,0
MAD-00809,34,Femme,Marié(e),1,Alimentation,8.2,4095000,Non,Non,Non,1,0,0,Non,577,1195000,12,0.29,0
MAD-00810,40,Femme,Marié(e),4,Alimentation,12.9,4298000,Non,Oui,Non,2,1,11,Oui,455,2535000,9,0.59,1
MAD-00811,35,Femme,Marié(e),1,Vêtements,20.4,3988000,Oui,Oui,Non,0,0,0,Non,752,2184000,12,0.55,0
MAD-00812,31,Homme,Marié(e),3,Vêtements,0.5,3457000,Non,Oui,Oui,1,1,20,Oui,635,1177000,12,0.34,0
MAD-00813,40,Femme,Marié(e),2,Alimentation,3.9,2897000,Non,Non,Non,0,1,31,Oui,622,1342000,12,0.46,0
MAD-00814,32,Femme,Marié(e),3,Cosmétiques,7.3,3341000,Oui,Non,Non,2,0,0,Non,753,1019000,6,0.3,0
MAD-00815,31,Femme,Célibataire,4,Tissus_Pagnes,4.4,2809000,Non,Oui,Oui,1,1,43,Oui,690,1289000,9,0.46,0
MAD-00816,41,Homme,Marié(e),6,Alimentation,10.0,5629000,Oui,Oui,Non,1,0,0,Oui,539,2187000,9,0.39,0
MAD-00817,33,Femme,Divorcé(e),5,Électronique_Téléphonie,32.5,11051000,Non,Oui,Non,3,0,0,Oui,474,1923000,3,0.17,0
MAD-00818,40,Femme,Marié(e),4,Vêtements,35.0,4315000,Non,Oui,Non,2,1,76,Non,561,9282000,18,2.15,0
MAD-00819,41,Homme,Célibataire,0,Divers,6.4,3139000,Oui,Oui,Oui,1,1,43,Non,531,300000,3,0.1,0
MAD-00820,25,Femme,Marié(e),4,Quincaillerie,7.6,3633000,Oui,Non,Oui,1,0,0,Oui,604,7565000,24,2.08,0
MAD-00821,32,Homme,Marié(e),2,Tissus_Pagnes,14.7,2501000,Oui,Oui,Non,2,0,0,Non,519,434000,3,0.17,0
MAD-00822,53,Femme,Marié(e),4,Vêtements,0.1,4508000,Oui,Oui,Oui,0,0,0,Oui,672,2563000,12,0.57,0
MAD-00823,25,Femme,Célibataire,1,Électronique_Téléphonie,1.2,3806000,Non,Oui,Oui,3,1,69,Oui,532,300000,6,0.08,1
MAD-00824,18,Homme,Marié(e),4,Vêtements,1.3,2386000,Oui,Oui,Oui,0,0,0,Oui,606,3324000,18,1.39,0
MAD-00825,18,Femme,Veuf(ve),3,Alimentation,10.3,5167000,Non,Oui,Oui,1,0,0,Oui,475,2075000,18,0.4,0
MAD-00826,38,Homme,Marié(e),2,Tissus_Pagnes,20.0,3589000,Oui,Oui,Non,0,0,0,Non,728,851000,3,0.24,0
MAD-00827,38,Femme,Célibataire,6,Tissus_Pagnes,3.8,1849000,Non,Oui,Non,2,0,0,Non,623,565000,3,0.31,0
MAD-00828,36,Femme,Marié(e),2,Électronique_Téléphonie,0.9,3616000,Non,Oui,Oui,1,0,0,Non,700,1140000,12,0.32,0
MAD-00829,51,Femme,Célibataire,4,Chaussures,7.1,3583000,Non,Oui,Non,2,0,0,Non,410,941000,3,0.26,0
MAD-00830,18,Femme,Marié(e),3,Électronique_Téléphonie,1.5,5061000,Non,Non,Oui,2,0,0,Oui,605,895000,3,0.18,0
MAD-00831,42,Femme,Marié(e),3,Chaussures,4.3,4802000,Non,Non,Oui,2,0,0,Non,535,960000,24,0.2,0
MAD-00832,55,Femme,Marié(e),1,Cosmétiques,0.8,2809000,Non,Oui,Non,2,0,0,Oui,603,951000,12,0.34,0
MAD-00833,25,Femme,Marié(e),3,Tissus_Pagnes,4.5,2417000,Non,Oui,Non,3,0,0,Non,684,455000,3,0.19,0
MAD-00834,33,Femme,Marié(e),5,Divers,4.6,3099000,Oui,Non,Oui,1,0,0,Oui,653,1907000,9,0.62,0
MAD-00835,29,Femme,Veuf(ve),3,Divers,5.6,3780000,Oui,Oui,Non,0,1,81,Non,500,427000,6,0.11,1
MAD-00836,28,Femme,Marié(e),3,Électronique_Téléphonie,5.8,4034000,Oui,Non,Oui,1,0,0,Non,621,4293000,18,1.06,0
MAD-00837,34,Homme,Marié(e),4,Chaussures,2.8,3575000,Non,Non,Non,1,0,0,Oui,459,846000,3,0.24,0
MAD-00838,53,Femme,Veuf(ve),3,Cosmétiques,14.2,3240000,Non,Oui,Oui,0,0,0,Oui,518,1619000,6,0.5,0
MAD-00839,58,Femme,Marié(e),4,Vêtements,0.8,5142000,Oui,Oui,Non,2,0,0,Oui,720,1481000,6,0.29,0
MAD-00840,34,Homme,Marié(e),1,Électronique_Téléphonie,0.5,2056000,Non,Oui,Non,1,1,52,Oui,476,3419000,24,1.66,1
MAD-00841,58,Homme,Célibataire,1,Alimentation,4.0,11687000,Oui,Oui,Oui,0,1,9,Non,709,2985000,3,0.26,0
MAD-00842,38,Femme,Divorcé(e),2,Vêtements,0.4,4512000,Non,Oui,Non,3,0,0,Oui,674,4312000,12,0.96,0
MAD-00843,57,Femme,Célibataire,5,Vêtements,0.9,1618000,Oui,Non,Non,2,0,0,Oui,699,1174000,9,0.73,0
MAD-00844,36,Femme,Marié(e),2,Cosmétiques,0.9,3302000,Oui,Oui,Oui,0,0,0,Oui,649,3636000,18,1.1,0
MAD-00845,39,Femme,Veuf(ve),3,Cosmétiques,0.6,4542000,Non,Oui,Non,0,0,0,Oui,560,1525000,6,0.34,1
MAD-00846,42,Homme,Marié(e),2,Alimentation,9.6,2729000,Oui,Oui,Non,2,0,0,Oui,606,3200000,18,1.17,0
MAD-00847,72,Homme,Veuf(ve),1,Alimentation,2.2,1366000,Non,Oui,Oui,0,1,55,Non,575,1286000,24,0.94,1
MAD-00848,47,Femme,Divorcé(e),3,Vêtements,18.5,2225000,Non,Oui,Non,0,0,0,Non,408,1150000,6,0.52,0
MAD-00849,30,Homme,Veuf(ve),0,Vêtements,5.4,4147000,Non,Non,Oui,4,1,84,Non,585,499000,6,0.12,1
MAD-00850,48,Femme,Marié(e),1,Alimentation,13.8,1541000,Oui,Oui,Non,2,0,0,Oui,574,1691000,24,1.1,0
MAD-00851,34,Femme,Marié(e),2,Chaussures,5.8,1507000,Oui,Non,Non,2,0,0,Oui,612,779000,9,0.52,0
MAD-00852,32,Homme,Célibataire,4,Vêtements,4.0,4094000,Oui,Non,Non,3,0,0,Oui,613,5164000,18,1.26,1
MAD-00853,47,Femme,Marié(e),2,Vêtements,5.0,2767000,Oui,Oui,Non,0,0,0,Oui,616,3724000,18,1.35,1
MAD-00854,38,Femme,Marié(e),2,Vêtements,2.1,2080000,Oui,Non,Non,1,1,74,Oui,390,1193000,6,0.57,1
MAD-00855,41,Femme,Veuf(ve),4,Tissus_Pagnes,3.9,2370000,Oui,Oui,Oui,1,0,0,Oui,633,857000,6,0.36,0
MAD-00856,38,Homme,Célibataire,2,Électronique_Téléphonie,0.8,1341000,Non,Oui,Oui,2,0,0,Non,653,325000,6,0.24,0
MAD-00857,41,Femme,Marié(e),1,Alimentation,4.5,3996000,Non,Oui,Non,3,1,3,Oui,411,1967000,9,0.49,1
MAD-00858,42,Femme,Marié(e),5,Vêtements,7.6,2126000,Non,Oui,Oui,0,0,0,Non,482,963000,9,0.45,0
MAD-00859,18,Femme,Marié(e),4,Chaussures,6.4,2395000,Oui,Oui,Non,0,0,0,Non,700,2050000,12,0.86,0
MAD-00860,45,Femme,Marié(e),3,Alimentation,2.2,3645000,Oui,Oui,Oui,2,0,0,Non,683,1039000,9,0.29,0
MAD-00861,27,Femme,Marié(e),4,Électronique_Téléphonie,0.9,2596000,Oui,Oui,Oui,1,0,0,Oui,646,2521000,18,0.97,0
MAD-00862,22,Homme,Divorcé(e),5,Divers,7.2,2224000,Oui,Non,Oui,1,1,47,Non,488,660000,3,0.3,0
MAD-00863,37,Homme,Célibataire,2,Cosmétiques,12.9,1377000,Oui,Oui,Non,0,0,0,Oui,684,779000,9,0.57,0
MAD-00864,38,Homme,Marié(e),1,Divers,0.7,3641000,Non,Oui,Oui,2,1,66,Oui,392,350000,3,0.1,1
MAD-00865,30,Homme,Marié(e),3,Vêtements,1.8,3143000,Non,Non,Oui,0,0,0,Oui,587,470000,3,0.15,0
MAD-00866,47,Femme,Célibataire,2,Vêtements,3.6,2333000,Oui,Oui,Non,0,0,0,Oui,502,300000,6,0.13,0
MAD-00867,23,Femme,Divorcé(e),1,Alimentation,10.5,1987000,Non,Oui,Non,1,0,0,Oui,585,2034000,18,1.02,0
MAD-00868,33,Femme,Divorcé(e),2,Alimentation,4.1,3102000,Non,Oui,Non,3,1,83,Non,382,1852000,6,0.6,0
MAD-00869,31,Femme,Marié(e),4,Vêtements,6.1,4036000,Oui,Oui,Oui,4,0,0,Non,688,694000,6,0.17,0
MAD-00870,37,Homme,Divorcé(e),5,Tissus_Pagnes,1.0,3151000,Non,Oui,Oui,0,0,0,Oui,638,829000,12,0.26,0
MAD-00871,41,Homme,Marié(e),2,Tissus_Pagnes,1.3,7321000,Oui,Non,Non,3,0,0,Oui,568,3690000,12,0.5,0
MAD-00872,26,Homme,Marié(e),3,Alimentation,8.8,4622000,Oui,Oui,Oui,1,1,52,Oui,640,3385000,9,0.73,1
MAD-00873,45,Femme,Divorcé(e),2,Cosmétiques,9.6,3076000,Non,Oui,Oui,0,0,0,Non,513,1863000,6,0.61,1
MAD-00874,38,Femme,Marié(e),4,Alimentation,1.9,4497000,Oui,Oui,Non,2,0,0,Oui,616,1876000,6,0.42,0
MAD-00875,18,Femme,Marié(e),2,Vêtements,14.9,3485000,Non,Oui,Oui,2,0,0,Oui,544,548000,6,0.16,0
MAD-00876,18,Femme,Marié(e),3,Alimentation,0.2,3038000,Oui,Oui,Non,0,1,47,Oui,616,1053000,6,0.35,0
MAD-00877,37,Femme,Marié(e),10,Chaussures,1.8,6088000,Oui,Oui,Oui,0,0,0,Non,677,3765000,6,0.62,0
MAD-00878,35,Femme,Marié(e),6,Tissus_Pagnes,1.6,1853000,Non,Non,Oui,2,0,0,Oui,717,1124000,12,0.61,0
MAD-00879,36,Femme,Célibataire,1,Chaussures,1.0,3026000,Non,Non,Oui,4,0,0,Oui,607,3369000,18,1.11,0
MAD-00880,37,Homme,Marié(e),1,Alimentation,0.3,5700000,Non,Oui,Non,2,0,0,Oui,333,2201000,6,0.39,0
MAD-00881,40,Femme,Marié(e),5,Tissus_Pagnes,9.3,3785000,Non,Oui,Non,1,0,0,Non,561,447000,6,0.12,0
MAD-00882,48,Femme,Divorcé(e),0,Divers,6.9,2622000,Oui,Oui,Non,2,0,0,Oui,760,3931000,18,1.5,0
MAD-00883,25,Homme,Marié(e),9,Alimentation,3.5,1262000,Oui,Oui,Oui,2,0,0,Non,590,905000,9,0.72,0
MAD-00884,25,Femme,Veuf(ve),0,Vêtements,5.2,1005000,Non,Oui,Non,0,1,73,Non,317,300000,12,0.3,1
MAD-00885,25,Homme,Marié(e),3,Alimentation,3.5,9371000,Oui,Oui,Non,3,0,0,Oui,660,4228000,18,0.45,0
MAD-00886,41,Homme,Célibataire,2,Alimentation,8.6,3763000,Oui,Oui,Non,3,0,0,Non,667,1539000,12,0.41,0
MAD-00887,51,Femme,Marié(e),3,Tissus_Pagnes,1.0,2175000,Non,Oui,Non,2,0,0,Non,534,2011000,12,0.92,0
MAD-00888,33,Homme,Divorcé(e),5,Alimentation,0.2,3591000,Oui,Oui,Non,0,0,0,Oui,597,852000,6,0.24,0
MAD-00889,18,Femme,Marié(e),2,Tissus_Pagnes,14.6,2194000,Oui,Non,Non,0,0,0,Non,543,3600000,24,1.64,0
MAD-00890,19,Homme,Divorcé(e),3,Quincaillerie,3.3,2564000,Non,Oui,Oui,3,1,72,Oui,539,1655000,12,0.65,1
MAD-00891,28,Homme,Marié(e),3,Alimentation,18.2,2309000,Oui,Oui,Non,3,0,0,Oui,625,416000,3,0.18,0
MAD-00892,31,Homme,Célibataire,5,Alimentation,26.1,2143000,Non,Oui,Oui,3,0,0,Oui,495,1364000,9,0.64,0
MAD-00893,33,Femme,Marié(e),7,Électronique_Téléphonie,17.8,1463000,Oui,Non,Non,2,0,0,Non,619,300000,3,0.21,0
MAD-00894,38,Femme,Marié(e),4,Tissus_Pagnes,5.7,1399000,Oui,Oui,Oui,4,1,55,Non,471,729000,9,0.52,0
MAD-00895,34,Homme,Marié(e),4,Quincaillerie,0.5,5202000,Non,Oui,Oui,3,0,0,Oui,731,1038000,3,0.2,0
MAD-00896,49,Homme,Marié(e),3,Vêtements,30.4,2631000,Oui,Oui,Oui,0,0,0,Non,700,2013000,12,0.77,0
MAD-00897,30,Femme,Marié(e),4,Cosmétiques,5.0,4120000,Non,Oui,Non,2,0,0,Non,588,1969000,9,0.48,0
MAD-00898,28,Femme,Célibataire,0,Quincaillerie,2.2,5072000,Oui,Non,Oui,2,1,18,Non,600,2171000,9,0.43,0
MAD-00899,43,Femme,Marié(e),3,Alimentation,7.6,3213000,Oui,Oui,Non,2,1,45,Oui,643,4062000,12,1.26,1
MAD-00900,21,Homme,Marié(e),1,Électronique_Téléphonie,2.2,2576000,Oui,Oui,Non,0,0,0,Oui,604,731000,6,0.28,0
MAD-00901,42,Homme,Marié(e),4,Cosmétiques,1.8,3236000,Oui,Oui,Oui,1,1,15,Oui,665,1796000,6,0.56,0
MAD-00902,39,Femme,Marié(e),1,Électronique_Téléphonie,8.9,2619000,Oui,Oui,Non,0,1,87,Oui,622,971000,9,0.37,0
MAD-00903,36,Femme,Marié(e),1,Alimentation,1.1,5768000,Non,Oui,Non,2,0,0,Oui,555,4080000,9,0.71,0
MAD-00904,55,Femme,Célibataire,2,Tissus_Pagnes,6.4,8495000,Oui,Oui,Non,1,0,0,Oui,768,20985000,24,2.47,0
MAD-00905,31,Femme,Marié(e),2,Alimentation,4.9,6713000,Oui,Oui,Oui,4,0,0,Oui,741,2010000,6,0.3,0
MAD-00906,60,Femme,Divorcé(e),3,Divers,6.2,1092000,Oui,Non,Non,3,0,0,Non,642,409000,9,0.37,0
MAD-00907,35,Femme,Marié(e),3,Alimentation,7.5,2551000,Oui,Oui,Oui,3,1,38,Oui,523,2914000,24,1.14,1
MAD-00908,23,Femme,Marié(e),4,Alimentation,1.7,3016000,Oui,Oui,Non,0,0,0,Oui,641,2094000,12,0.69,0
MAD-00909,38,Femme,Divorcé(e),3,Quincaillerie,10.7,4137000,Non,Non,Non,2,0,0,Non,577,1648000,6,0.4,0
MAD-00910,26,Femme,Marié(e),5,Vêtements,9.3,1423000,Non,Oui,Oui,1,0,0,Oui,528,734000,9,0.52,0
MAD-00911,29,Femme,Marié(e),4,Cosmétiques,1.7,1185000,Non,Oui,Oui,2,0,0,Non,647,1020000,18,0.86,0
MAD-00912,42,Homme,Veuf(ve),5,Vêtements,16.4,6561000,Oui,Oui,Non,0,0,0,Non,527,6330000,9,0.96,1
MAD-00913,44,Femme,Veuf(ve),4,Cosmétiques,15.7,2646000,Oui,Oui,Oui,1,0,0,Oui,589,847000,6,0.32,0
MAD-00914,31,Homme,Célibataire,0,Alimentation,23.9,2022000,Non,Non,Oui,2,0,0,Oui,570,779000,9,0.39,0
MAD-00915,48,Femme,Marié(e),3,Tissus_Pagnes,4.7,1753000,Oui,Oui,Oui,1,1,14,Oui,476,832000,6,0.47,0
MAD-00916,50,Femme,Célibataire,3,Tissus_Pagnes,0.2,3673000,Non,Non,Non,3,0,0,Oui,659,2628000,9,0.72,0
MAD-00917,53,Femme,Veuf(ve),2,Vêtements,9.5,2167000,Non,Oui,Oui,0,0,0,Non,579,4870000,24,2.25,1
MAD-00918,43,Femme,Veuf(ve),1,Vêtements,10.5,3693000,Oui,Oui,Non,1,1,23,Oui,702,9442000,24,2.56,0
MAD-00919,52,Femme,Marié(e),6,Alimentation,1.6,1775000,Non,Oui,Non,1,0,0,Oui,577,1427000,12,0.8,0
MAD-00920,18,Femme,Marié(e),2,Chaussures,3.3,1232000,Oui,Oui,Non,1,0,0,Oui,583,1134000,18,0.92,0
MAD-00921,34,Homme,Marié(e),2,Alimentation,0.7,6496000,Oui,Oui,Non,1,0,0,Oui,538,1260000,18,0.19,0
MAD-00922,28,Femme,Marié(e),4,Vêtements,2.6,3760000,Oui,Non,Non,0,1,4,Oui,617,3148000,24,0.84,0
MAD-00923,39,Femme,Célibataire,5,Vêtements,7.9,2699000,Oui,Oui,Oui,0,0,0,Oui,624,3087000,18,1.14,0
MAD-00924,31,Femme,Marié(e),5,Tissus_Pagnes,10.2,2527000,Oui,Non,Oui,0,0,0,Oui,686,1310000,18,0.52,0
MAD-00925,36,Femme,Marié(e),2,Chaussures,1.6,6669000,Non,Oui,Oui,2,0,0,Non,606,748000,6,0.11,0
MAD-00926,58,Homme,Marié(e),4,Tissus_Pagnes,13.4,4497000,Non,Oui,Oui,2,1,81,Non,666,1618000,6,0.36,0
MAD-00927,36,Homme,Marié(e),4,Électronique_Téléphonie,4.4,5690000,Oui,Oui,Oui,1,1,62,Non,568,1327000,3,0.23,0
MAD-00928,42,Femme,Marié(e),4,Cosmétiques,10.3,2455000,Oui,Oui,Non,4,0,0,Oui,531,1537000,12,0.63,0
MAD-00929,35,Femme,Marié(e),1,Électronique_Téléphonie,2.6,3120000,Non,Oui,Oui,4,0,0,Oui,503,6047000,24,1.94,1
MAD-00930,38,Femme,Marié(e),3,Chaussures,0.7,3711000,Oui,Oui,Oui,0,0,0,Non,668,6568000,24,1.77,0
MAD-00931,38,Femme,Veuf(ve),2,Alimentation,9.4,2468000,Non,Oui,Non,0,0,0,Non,508,3868000,18,1.57,0
MAD-00932,42,Homme,Marié(e),6,Divers,1.2,2843000,Oui,Oui,Oui,0,0,0,Non,673,5766000,18,2.03,0
MAD-00933,50,Homme,Marié(e),2,Électronique_Téléphonie,4.0,2266000,Non,Oui,Non,1,1,8,Oui,668,2522000,9,1.11,1
MAD-00934,56,Femme,Marié(e),4,Cosmétiques,0.1,3687000,Oui,Oui,Oui,1,0,0,Oui,702,2543000,9,0.69,1
MAD-00935,41,Femme,Marié(e),2,Alimentation,1.5,1475000,Oui,Oui,Non,1,1,25,Oui,504,829000,12,0.56,0
MAD-00936,44,Femme,Marié(e),4,Alimentation,10.3,4360000,Non,Oui,Oui,2,0,0,Non,682,783000,3,0.18,0
MAD-00937,25,Femme,Marié(e),4,Cosmétiques,2.7,3590000,Oui,Oui,Oui,3,1,68,Non,547,4207000,12,1.17,1
MAD-00938,37,Femme,Marié(e),4,Vêtements,9.7,2936000,Oui,Non,Non,1,0,0,Non,565,1268000,12,0.43,0
MAD-00939,48,Femme,Marié(e),5,Cosmétiques,9.7,4079000,Oui,Oui,Non,1,0,0,Non,605,2313000,6,0.57,0
MAD-00940,47,Homme,Célibataire,1,Vêtements,9.8,2714000,Non,Oui,Oui,2,1,55,Non,559,1761000,12,0.65,1
MAD-00941,40,Femme,Marié(e),1,Tissus_Pagnes,7.3,2265000,Oui,Oui,Oui,3,0,0,Oui,559,1305000,9,0.58,0
MAD-00942,47,Femme,Marié(e),4,Alimentation,1.2,4025000,Oui,Oui,Non,1,1,32,Non,599,1842000,12,0.46,1
MAD-00943,43,Femme,Célibataire,4,Alimentation,4.6,4223000,Oui,Oui,Oui,2,1,49,Non,676,1919000,18,0.45,1
MAD-00944,51,Femme,Marié(e),3,Alimentation,7.3,2457000,Oui,Oui,Non,3,1,24,Non,670,757000,6,0.31,0
MAD-00945,41,Homme,Marié(e),4,Électronique_Téléphonie,12.8,2519000,Non,Oui,Non,2,1,65,Non,509,4122000,18,1.64,1
MAD-00946,34,Femme,Marié(e),4,Tissus_Pagnes,9.0,2945000,Oui,Oui,Non,0,0,0,Oui,641,721000,6,0.24,0
MAD-00947,41,Homme,Marié(e),4,Quincaillerie,9.7,2474000,Oui,Oui,Non,3,0,0,Non,571,1464000,6,0.59,0
MAD-00948,18,Homme,Marié(e),4,Chaussures,8.3,7093000,Oui,Oui,Oui,0,0,0,Non,574,2810000,9,0.4,0
MAD-00949,42,Femme,Veuf(ve),3,Chaussures,1.4,3562000,Oui,Oui,Non,2,0,0,Non,481,2028000,18,0.57,0
MAD-00950,18,Femme,Veuf(ve),4,Tissus_Pagnes,2.6,3060000,Non,Non,Non,2,0,0,Non,622,3562000,18,1.16,0
MAD-00951,19,Homme,Veuf(ve),4,Électronique_Téléphonie,3.8,1885000,Oui,Non,Non,3,0,0,Non,681,426000,3,0.23,0
MAD-00952,42,Femme,Marié(e),3,Quincaillerie,4.2,4567000,Non,Oui,Non,0,0,0,Oui,593,3455000,12,0.76,0
MAD-00953,43,Femme,Marié(e),2,Chaussures,3.9,2230000,Oui,Oui,Non,2,0,0,Non,541,2493000,18,1.12,1
MAD-00954,25,Homme,Marié(e),5,Alimentation,1.5,2111000,Non,Oui,Oui,1,0,0,Non,605,4986000,24,2.36,0
MAD-00955,30,Homme,Marié(e),0,Cosmétiques,11.1,4857000,Oui,Non,Non,2,1,44,Non,674,1769000,6,0.36,0
MAD-00956,53,Femme,Marié(e),2,Alimentation,2.4,3732000,Oui,Oui,Non,2,1,53,Oui,621,1043000,6,0.28,0
MAD-00957,32,Femme,Marié(e),4,Alimentation,1.8,800000,Oui,Oui,Oui,1,0,0,Non,617,300000,9,0.38,0
MAD-00958,62,Femme,Marié(e),1,Chaussures,2.0,2772000,Oui,Oui,Non,0,0,0,Non,804,4499000,18,1.62,0
MAD-00959,37,Homme,Marié(e),6,Électronique_Téléphonie,7.1,3382000,Non,Oui,Non,2,1,53,Oui,763,968000,6,0.29,0
MAD-00960,42,Femme,Marié(e),2,Alimentation,6.3,2643000,Non,Oui,Non,1,0,0,Non,556,1192000,9,0.45,0
MAD-00961,55,Femme,Célibataire,4,Alimentation,3.3,3330000,Oui,Oui,Non,1,0,0,Non,597,6764000,24,2.03,0
MAD-00962,39,Homme,Marié(e),2,Quincaillerie,8.2,1339000,Oui,Non,Oui,2,1,30,Non,637,1322000,9,0.99,0
MAD-00963,26,Homme,Divorcé(e),5,Alimentation,3.1,716000,Non,Oui,Non,1,0,0,Oui,517,555000,12,0.78,0
MAD-00964,36,Homme,Marié(e),1,Alimentation,13.4,2132000,Oui,Non,Oui,2,0,0,Oui,696,2810000,24,1.32,0
MAD-00965,37,Femme,Marié(e),1,Chaussures,20.7,4076000,Oui,Oui,Non,2,0,0,Non,629,1423000,6,0.35,0
MAD-00966,22,Femme,Marié(e),5,Électronique_Téléphonie,2.1,565000,Non,Oui,Non,0,0,0,Non,633,300000,6,0.53,0
MAD-00967,35,Homme,Marié(e),2,Tissus_Pagnes,7.0,2070000,Oui,Oui,Non,1,0,0,Oui,568,614000,6,0.3,0
MAD-00968,29,Homme,Marié(e),3,Tissus_Pagnes,12.9,1414000,Oui,Oui,Oui,0,0,0,Non,549,841000,12,0.59,0
